Molecule_1:CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1; Pred:0.0; Label:0
Molecule_2881:CCc1c(N)ccc2c1Cc1ccccc1-2; Pred:1.0; Label:1
Molecule_2882:O=[N+]([O-])c1ccc(S)cc1; Pred:0.0; Label:1
Molecule_2883:CC1(C)C[C@H]2[C@](O)(C=C(C=O)[C@]3(C=O)C[C@@]23C)C1; Pred:1.0; Label:1
Molecule_2884:CN1CCN(c2ccc3nc(CCc4ccc5nc(-c6ccc(N(CCCl)CCCl)cc6)[nH]c5c4)[nH]c3c2)CC1; Pred:1.0; Label:1
Molecule_2885:CN(C)C1Cc2cccc3cccc(c23)C1; Pred:0.0; Label:1
Molecule_2886:O=c1[nH][nH]c(=O)c2cc([N+](=O)[O-])ccc12; Pred:1.0; Label:1
Molecule_2887:CC1=C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1; Pred:1.0; Label:1
Molecule_2888:Cc1ccc(NC2OC[C@@H](O)[C@H](O)[C@H]2O)cc1; Pred:1.0; Label:1
Molecule_2889:Cc1c2ccccc2c(CBr)c2ccc3ccccc3c12; Pred:1.0; Label:1
Molecule_2890:ONc1ccccc1; Pred:1.0; Label:1
Molecule_2891:Fc1c(F)c(F)c2ncccc2c1F; Pred:1.0; Label:1
Molecule_2892:Cc1ccc2cc3c(ccc4ccccc43)cc2c1; Pred:1.0; Label:1
Molecule_2893:O=C1OCC(C(Cl)Cl)=C1Cl; Pred:1.0; Label:1
Molecule_2894:ClCc1ccccn1; Pred:0.0; Label:1
Molecule_2895:O=c1cc(CO)occ1O; Pred:1.0; Label:1
Molecule_2896:Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1; Pred:1.0; Label:1
Molecule_2897:O=[N+]([O-])c1ccc2nc[nH]c2c1; Pred:1.0; Label:1
Molecule_2898:Nc1cc([N+](=O)[O-])c(-c2ccccc2)c([N+](=O)[O-])c1; Pred:1.0; Label:1
Molecule_2899:COc1c(CO)c(O)cc2c1C(=O)c1ccccc1C2=O; Pred:1.0; Label:1
Molecule_2900:O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21.[H+].[H+]; Pred:1.0; Label:1
Molecule_2901:O=[N+]([O-])c1ccc2c(c1)CCc1cc([N+](=O)[O-])ccc1-2; Pred:1.0; Label:1
Molecule_2902:ONc1ccc2ccccc2c1; Pred:1.0; Label:1
Molecule_2903:CN(C)C(=S)SSC(=S)N(C)C; Pred:1.0; Label:1
Molecule_2904:Nc1ccc2c(S(=O)(=O)[O-])ccc(O)c2c1/N=N/c1ccc(-c2ccc(/N=N/c3c(N)ccc4c(S(=O)(=O)[O-])ccc(O)c34)cc2)cc1; Pred:1.0; Label:1
Molecule_2905:Oc1ccc2ccc3cc4ccccc4c4ccc1c2c34; Pred:1.0; Label:1
Molecule_2906:O=[N+]([O-])c1cc2cc(N(CCCl)CCCl)ccc2o1; Pred:1.0; Label:1
Molecule_2907:CC(=O)OCCCCCCCCONC(=O)c1ccccc1; Pred:1.0; Label:1
Molecule_2908:Nc1ccc(/C=C/c2ccc(Cl)cc2)cc1; Pred:1.0; Label:1
Molecule_2909:C=CCBr; Pred:1.0; Label:1
Molecule_2910:Cl[C@@H]1O[C@@H]1CBr; Pred:1.0; Label:1
Molecule_2911:Cc1cc(C)c(N)c(C)c1; Pred:0.0; Label:1
Molecule_2912:O=C1CCCc2cc3c(cc21)c([N+](=O)[O-])cc1ccccc13; Pred:1.0; Label:1
Molecule_2913:CCC(C)NC(=O)/C=C/c1ccc([N+](=O)[O-])o1; Pred:1.0; Label:1
Molecule_2914:C/C=C(\C=C(C)\C=C(C)\C=C\C=C(/C)C(=O)[C@@]12O[C@@H]1[C@@](O)(CCO)NC2=O)C(=O)OC; Pred:1.0; Label:1
Molecule_2915:O=C(O)CBr; Pred:0.0; Label:1
Molecule_2916:Cc1ccc(N)cc1N; Pred:1.0; Label:1
Molecule_2917:CC(=O)C(Cl)Cl; Pred:1.0; Label:1
Molecule_2918:CC(C)Cl; Pred:1.0; Label:1
Molecule_2919:O=Cc1cccc([N+](=O)[O-])c1; Pred:0.0; Label:1
Molecule_2920:c1ccc2c(c1)ccc1ncccc12; Pred:1.0; Label:1
Molecule_2921:O=CNc1ccc(Oc2ccccc2)cc1; Pred:1.0; Label:1
Molecule_2922:CN(C)CCCNc1c2ccccc2nc2c(Cl)ccc([N+](=O)[O-])c12; Pred:1.0; Label:1
Molecule_2923:COc1ccc(CC2CO2)cc1OC; Pred:1.0; Label:1
Molecule_2924:BrCc1c2ccccc2cc2c1ccc1ccccc12; Pred:1.0; Label:1
Molecule_2925:Cc1c(NO)cc([N+](=O)[O-])cc1[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_2926:O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1c(O)cccc13)OCO2; Pred:1.0; Label:1
Molecule_2927:c1cc2ccc3cncc4ccc(c1)c2c34; Pred:1.0; Label:1
Molecule_2928:ONc1ccc(Sc2ccccc2)cc1; Pred:1.0; Label:1
Molecule_2929:CC(=O)N(Cl)c1ccc2c(c1)Cc1ccccc1-2; Pred:1.0; Label:1
Molecule_2930:Nc1nc(NO)c2ncn([C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)c2n1; Pred:1.0; Label:1
Molecule_2931:Cn1cc2cccc([N+](=O)[O-])c2n1; Pred:1.0; Label:1
Molecule_2932:CCCCCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1; Pred:1.0; Label:1
Molecule_2933:O=C(/N=c1\sn(C(=O)c2cccc([N+](=O)[O-])c2)c2ccc([N+](=O)[O-])cc12)c1cccc([N+](=O)[O-])c1; Pred:1.0; Label:1
Molecule_2934:O=CN(O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1; Pred:1.0; Label:1
Molecule_2935:Cc1ccc(-c2nc(-c3ccc(C)cc3C)[nH]c2-c2ccc(C)cc2)cc1; Pred:1.0; Label:1
Molecule_2936:O=CC=C(Cl)Cl; Pred:1.0; Label:1
Molecule_2937:CNc1ccc(NCCO)c2c1C(=O)c1ccccc1C2=O; Pred:1.0; Label:1
Molecule_2938:N#CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_2939:O=C1c2ccccc2-c2c1ccc1ccccc21; Pred:1.0; Label:1
Molecule_2940:CN1C[C@@H](O)c2cc3c(c4c2[C@H]1Cc1ccccc1-4)OCO3; Pred:1.0; Label:1
Molecule_2941:O=C(/N=c1\sn(C(=O)c2cccc(Cl)c2)c2ccc([N+](=O)[O-])cc12)c1cccc(Cl)c1; Pred:1.0; Label:1
Molecule_2942:O=[N+]([O-])c1ccc2c(c1)Oc1ccccc1O2; Pred:1.0; Label:1
Molecule_2943:Fc1ccc(F)c2c1ccc1cccnc12; Pred:1.0; Label:1
Molecule_2944:Nc1cccc2nc3c(N)cccc3nc12; Pred:1.0; Label:1
Molecule_2945:O=C(ON(OCc1ccccc1)C(=O)c1ccccc1)c1ccc(Cl)cc1; Pred:1.0; Label:1
Molecule_2946:O=[N+]([O-])c1ccc2ccc3c4ccccc4c([N+](=O)[O-])c4ccc1c2c43; Pred:1.0; Label:1
Molecule_2947:ClCCNCCCNc1c2ccccc2nc2c1ccc1cccnc12; Pred:1.0; Label:1
Molecule_2948:CN(Cc1cccc(C(F)(F)F)c1)N=O; Pred:1.0; Label:1
Molecule_2949:COc1cc(N)ccc1NC(C)=O; Pred:1.0; Label:1
Molecule_2950:Nc1nccs1; Pred:1.0; Label:1
Molecule_2951:O=S(=O)(O)OCc1cc2ccccc2c2ccc3ccccc3c12; Pred:1.0; Label:1
Molecule_2952:O=c1oc2c([N+](=O)[O-])cccc2c2ccccc12; Pred:1.0; Label:1
Molecule_2953:O=C1C=CC(=O)c2c(O)ccc(O)c21; Pred:1.0; Label:1
Molecule_2954:COCC12OOC1(C)c1ccccc1O2; Pred:1.0; Label:1
Molecule_2955:COC(=O)c1oc([N+](=O)[O-])c(-c2ccccc2)c1-c1ccccc1; Pred:1.0; Label:1
Molecule_2956:Nc1ccc2c(c1N)C(=O)c1ccccc1C2=O; Pred:1.0; Label:1
Molecule_2957:C=C(C)c1ccc(C)c2ccc(C=O)c-2c1; Pred:1.0; Label:1
Molecule_2958:Cc1ccc([N+](=O)[O-])c(C)c1[N+](=O)[O-]; Pred:0.0; Label:1
Molecule_2959:CC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])n1[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_2960:Cc1ccc2c(ccc3ccccc32)c1; Pred:1.0; Label:1
Molecule_2961:Nc1cc(CCO)c(N)c([N+](=O)[O-])c1; Pred:1.0; Label:1
Molecule_2962:Cn1c2ccccc2c2cc([N+](=O)[O-])ccc21; Pred:1.0; Label:1
Molecule_2963:Cc1cc(N)c(C)c2c1[nH]c1ccc(O)cc12; Pred:1.0; Label:1
Molecule_2964:O=[N+]([O-])c1ccc2c(c1)CCc1c-2ccc2c1CCCC2; Pred:1.0; Label:1
Molecule_2965:O=[N+]([O-])c1cc2cccc([N+](=O)[O-])c2cc1[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_2966:COc1ccc2c(c1)nc(N)n2C; Pred:1.0; Label:1
Molecule_2967:Cc1c([N+](=O)[O-])cnc2c1nc1c(C)cccn12; Pred:1.0; Label:1
Molecule_2968:Cc1ccc(S(=O)(=O)OCc2ccc([N+](=O)[O-])cc2)cc1; Pred:1.0; Label:1
Molecule_2969:Nc1ccc([N+](=O)[O-])cc1Cl; Pred:1.0; Label:1
Molecule_2970:[N-]=[N+]=C1C=NC(=O)NC1=O; Pred:1.0; Label:1
Molecule_2971:CCCCON(OC(C)=O)C(=O)c1ccc(OC)cc1; Pred:1.0; Label:1
Molecule_2972:COc1cc2c3c(c1OC)-c1cc4c(cc1C[C@@H]3N(C)CC2)OCO4; Pred:1.0; Label:1
Molecule_2973:O=C(/N=c1\sn(C(=O)c2ccccc2Cl)c2ccc([N+](=O)[O-])cc12)c1ccccc1Cl; Pred:1.0; Label:1
Molecule_2974:Cc1ccc2nc3ccc(C)cc3c(N)c2c1; Pred:1.0; Label:1
Molecule_2975:Fc1cc(F)c2ncccc2c1; Pred:1.0; Label:1
Molecule_2976:OCCBr; Pred:1.0; Label:1
Molecule_2977:Clc1ccc(C(Cl)(Cl)Cl)cc1Cl; Pred:1.0; Label:1
Molecule_2978:CC(=O)OCC(O)CO; Pred:0.0; Label:1
Molecule_2979:[Cr].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1; Pred:1.0; Label:1
Molecule_2980:Clc1cccc2ncccc12; Pred:1.0; Label:1
Molecule_2981:CC(C)(C)OC(=O)[C@H](N)CN=[N+]=[N-]; Pred:1.0; Label:1
Molecule_2982:c1ccc(COC[C@H]2CO2)cc1; Pred:1.0; Label:1
Molecule_2983:CC(=O)c1ccc(N=O)cc1; Pred:1.0; Label:1
Molecule_2984:O=C(/N=c1\sn(C(=O)c2ccc(Cl)c(Cl)c2)c2ccc([N+](=O)[O-])cc12)c1ccc(Cl)c(Cl)c1; Pred:1.0; Label:1
Molecule_2985:CCn1c(N)nc2c3cccnc3cc(C)c21; Pred:1.0; Label:1
Molecule_2986:O=CC=O; Pred:1.0; Label:1
Molecule_2987:Nc1ccc(-c2ccc([N+](=O)[O-])cc2N)c([N+](=O)[O-])c1; Pred:1.0; Label:1
Molecule_2988:CC(Cl)(Cl)Cl; Pred:1.0; Label:1
Molecule_2989:COc1nsc2ccc([N+](=O)[O-])cc12; Pred:1.0; Label:1
Molecule_2990:CCCCN(CCO)N=O; Pred:1.0; Label:1
Molecule_2991:[Mn]; Pred:0.0; Label:1
Molecule_2992:CCCCC(=O)/N=c1\sn(C(=O)CCCC)c2ccc([N+](=O)[O-])cc12; Pred:1.0; Label:1
Molecule_2993:COc1ccc(Nc2c3ccccc3nc3ccccc23)cc1; Pred:1.0; Label:1
Molecule_2994:O=NN(c1ccc([N+](=O)[O-])cc1)C1OC[C@H](O)[C@@H](O)[C@@H]1O; Pred:1.0; Label:1
Molecule_2995:O=CNc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1; Pred:1.0; Label:1
Molecule_2996:c1ccc2cc3cc4ccccc4cc3cc2c1; Pred:1.0; Label:1
Molecule_2997:CC(=O)OCC12OOC1(C)c1ccccc1O2; Pred:1.0; Label:1
Molecule_2998:O=[N+]([O-])c1cc([N+](=O)[O-])c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2c1; Pred:1.0; Label:1
Molecule_2999:Cc1nc([N+](=O)[O-])cc2c1[nH]c1c([N+](=O)[O-])cc([N+](=O)[O-])cc12; Pred:1.0; Label:1
Molecule_3000:Nc1cc([N+](=O)[O-])c(C(=O)O)c([N+](=O)[O-])c1; Pred:1.0; Label:1
Molecule_3001:Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1; Pred:1.0; Label:1
Molecule_3002:CCCCCN(N=O)/C(N)=N/[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_3003:O[C@H]1[C@H](O)c2ccc3c(ccc4ccccc43)c2[C@@H]2O[C@@H]21; Pred:1.0; Label:1
Molecule_3004:c1ccc(CN2CCN=N2)cc1; Pred:1.0; Label:1
Molecule_3005:Cc1cc2ccccc2c2cc3c(cc12)[C@H](O)[C@@H](O)C=C3; Pred:1.0; Label:1
Molecule_3006:Nc1ccc2ccc3c4ccccc4cc4ccc1c2c43; Pred:1.0; Label:1
Molecule_3007:CN(C)C(=O)/C=C/c1ccc([N+](=O)[O-])o1; Pred:1.0; Label:1
Molecule_3008:O=[N+]([O-])c1ccc2c(c1)cc([N+](=O)[O-])c1ccccc12; Pred:1.0; Label:1
Molecule_3009:CC(=O)OCc1c2ccccc2cc2ccc3ccccc3c12; Pred:1.0; Label:1
Molecule_3010:CCC1(c2ccccc2)C(=O)[N-]C(=O)NC1=O; Pred:0.0; Label:1
Molecule_3011:CCc1c2ccccc2cc2c1c1c(c3ccccc32)N1; Pred:1.0; Label:1
Molecule_3012:CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1; Pred:1.0; Label:1
Molecule_3013:C1=c2ccccc2=C2Cc3ccccc3C3=C4OC4=C1C32; Pred:1.0; Label:1
Molecule_3014:CC(=O)OC1Cc2c(C)ccc3cc4c(ccc5ccccc54)c1c23; Pred:1.0; Label:1
Molecule_3015:Nc1ccc(CCc2ccc(N)cc2)cc1; Pred:1.0; Label:1
Molecule_3016:O=C1C=C[C@]2(O)c3c(ccc(O)c31)-c1ccc(O)c3c1[C@H]2C1OC1C3=O; Pred:1.0; Label:1
Molecule_3017:O=CC(=O)O; Pred:1.0; Label:1
Molecule_3018:ClC(Cl)(Cl)c1nc(-c2ccc3c(c2)OCO3)nc(C(Cl)(Cl)Cl)n1; Pred:1.0; Label:1
Molecule_3019:Cn1c(N=[N+]=[N-])nc2ccccc21; Pred:1.0; Label:1
Molecule_3020:Cc1nc2ccc3ccc4ccc(O)cc4c3c2n1C; Pred:1.0; Label:1
Molecule_3021:Nc1snc2ccc([N+](=O)[O-])cc12; Pred:1.0; Label:1
Molecule_3022:N[Pt](N)(Cl)Cl; Pred:1.0; Label:1
Molecule_3023:CCCCN=[N+]=[N-]; Pred:1.0; Label:1
Molecule_3024:O=C1C=CC(=CNn2[nH]nc3c4ccccc4nc-3c2=O)C=C1; Pred:1.0; Label:1
Molecule_3025:CN(C)c1ccc(/C=C/c2ccccc2)cc1; Pred:1.0; Label:1
Molecule_3026:Cn1ccc2ccc3ccc4ccc(O)cc4c3c21; Pred:1.0; Label:1
Molecule_3027:Nc1ccc([N+](=O)[O-])cc1; Pred:0.0; Label:1
Molecule_3028:ONc1ncnc2c1ncn2Cc1ccccc1; Pred:1.0; Label:1
Molecule_3029:CC(C)c1cc(-c2ccccc2)ccc1N; Pred:1.0; Label:1
Molecule_3030:O=[N+]([O-])c1ccc2sncc2c1; Pred:1.0; Label:1
Molecule_3031:COc1ccccc1[NH2+]CSC; Pred:1.0; Label:1
Molecule_3032:Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12; Pred:1.0; Label:1
Molecule_3033:Clc1c2ccccc2cc2c1ccc1ccccc12; Pred:1.0; Label:1
Molecule_3034:CCCCOc1ccc(N=O)cc1; Pred:1.0; Label:1
Molecule_3035:CN(CO)[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_3036:c1cncc(-c2cccnc2)c1; Pred:0.0; Label:1
Molecule_3037:Nc1ccc2nc3ccccc3c(N)c2c1; Pred:1.0; Label:1
Molecule_3038:[O-]c1cccc2[nH+]cccc12; Pred:1.0; Label:1
Molecule_3039:O=[N+]([O-])c1ccc2[nH]ncc2c1; Pred:1.0; Label:1
Molecule_3040:Cc1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12; Pred:1.0; Label:1
Molecule_3041:O=C(CCl)Nc1snc2ccccc12; Pred:1.0; Label:1
Molecule_3042:Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3; Pred:1.0; Label:1
Molecule_3043:COc1ccc2c(c1)C(=O)c1c(OC)c(OC)cc3ccnc-2c13; Pred:1.0; Label:1
Molecule_3044:O=[N+]([O-])c1cccc2c1cc([N+](=O)[O-])c1cccc([N+](=O)[O-])c12; Pred:1.0; Label:1
Molecule_3045:CC(C)(C)OC(=O)CN=[N+]=[N-]; Pred:1.0; Label:1
Molecule_3046:CC(=O)Nc1ccc2ncccc2c1; Pred:1.0; Label:1
Molecule_3047:CC(C)(C)c1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1; Pred:1.0; Label:1
Molecule_3048:CCc1ccccc1NC(=O)c1csc([N+](=O)[O-])c1; Pred:1.0; Label:1
Molecule_3049:CN(C)C1=[SH][Zn+2]2([SH]=C(N(C)C)[SH-]2)[SH-]1; Pred:1.0; Label:1
Molecule_3050:Cc1c2ccccc2c(CBr)c2c1ccc1ccccc12; Pred:1.0; Label:1
Molecule_3051:Nc1ccc2cc3ccccc3nc2c1; Pred:1.0; Label:1
Molecule_3052:Cc1cc2ncccc2c2nc(N)n(C)c12; Pred:1.0; Label:1
Molecule_3053:O=C1c2ccccc2-c2cccc3cccc1c23; Pred:1.0; Label:1
Molecule_3054:O=C1C=C(c2nnc(NC(=O)c3ccccc3)s2)C(=O)C=C1Nc1ccc([N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_3055:C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O; Pred:0.0; Label:1
Molecule_3056:c1ccc2c(c1)cc1ccc3cc4ccccc4c4ccc2c1c34; Pred:1.0; Label:1
Molecule_3057:COS(C)(=O)=O; Pred:1.0; Label:1
Molecule_3058:Cc1ncc([N+](=O)[O-])n1CCO; Pred:1.0; Label:1
Molecule_3059:CCc1nc2ccc(NC)c(C)c2nc1CC; Pred:1.0; Label:1
Molecule_3060:Oc1c2c(c3c(ccc4cc5c(ccc6ccccc65)nc43)c1O)O2; Pred:1.0; Label:1
Molecule_3061:C/C=C\C=O; Pred:1.0; Label:1
Molecule_3062:COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1; Pred:1.0; Label:1
Molecule_3063:N[C@H](CS/C(Cl)=C(\Cl)C(Cl)=C(Cl)Cl)C(=O)O; Pred:1.0; Label:1
Molecule_3064:CC(C)CCC[C@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@]4(O)C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C; Pred:1.0; Label:1
Molecule_3065:O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO; Pred:1.0; Label:1
Molecule_3066:C/N=N/NC; Pred:1.0; Label:1
Molecule_3067:COC(=O)C1CSC2C(Cl)=C(Cl)C(=O)N12; Pred:1.0; Label:1
Molecule_3068:O=C(c1ccccc1)C1OC1c1ccccc1; Pred:0.0; Label:1
Molecule_3069:O[C@@H]1c2ccc3cc4ccc5ccccc5c4nc3c2[C@@H]2O[C@@H]2[C@@H]1O; Pred:1.0; Label:1
Molecule_3070:O=Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_3071:O=C1C=Cc2cc3c4c(ccc3nc2C1)OCCO4; Pred:0.0; Label:1
Molecule_3072:ClCc1c2ccccc2cc2c1ccc1ccccc12; Pred:1.0; Label:1
Molecule_3073:Cc1cc2c(cc1C)-c1cc3ccccc3c3cccc-2c13; Pred:1.0; Label:1
Molecule_3074:COc1ccc(OC)c(N/N=C2\C(=O)C=Cc3ccccc32)c1; Pred:0.0; Label:1
Molecule_3075:COc1ccc([N+](=O)[O-])cc1N/N=C1/C(=O)C(C(=O)Nc2cccc([N+](=O)[O-])c2)=Cc2ccccc21; Pred:1.0; Label:1
Molecule_3076:CCN(CCCl)CCCNc1c2ccccc2nc2c1ccc1cccnc12; Pred:1.0; Label:1
Molecule_3077:O=[N+]([O-])c1cc2c3c(cccc3c1)-c1ccccc1-2; Pred:1.0; Label:1
Molecule_3078:CO[C@]12[C@H]3N[C@@H]3CN1C1=C(C(=O)C(N)=C(C)C1=O)[C@@H]2COC(N)=O; Pred:1.0; Label:1
Molecule_3079:O=C(Cl)c1c(Cl)cccc1Cl; Pred:1.0; Label:1
Molecule_3080:c1ccc2c(c1)-c1ccc3ccccc3c1C1OC21; Pred:1.0; Label:1
Molecule_3081:O=[N+]([O-])c1cc2cccc3cccc(o1)c32; Pred:1.0; Label:1
Molecule_3082:c1ccc2c(c1)ccc1nc3ccc4ccccc4c3cc12; Pred:1.0; Label:1
Molecule_3083:COP(=S)(OC)Oc1ccc(N=O)c(C)c1; Pred:1.0; Label:1
Molecule_3084:CC(O)CN(C)c1ccc(NN)nn1; Pred:1.0; Label:1
Molecule_3085:Cn1c(N=[N+]=[N-])nc2ccc3ncccc3c21; Pred:1.0; Label:1
Molecule_3086:c1ccc2c(c1)ccc1c3ccncc3ccc21; Pred:1.0; Label:1
Molecule_3087:Cc1cc2nccnc2c2nc(N)n(C)c12; Pred:1.0; Label:1
Molecule_3088:O=[N+]([O-])c1cccc2csnc12; Pred:1.0; Label:1
Molecule_3089:Cn1cnc(N=O)c1-c1ccccc1; Pred:1.0; Label:1
Molecule_3090:CN(C(=O)c1csc([N+](=O)[O-])c1)c1ccccc1; Pred:1.0; Label:1
Molecule_3091:CC(C)(OO)c1ccccc1; Pred:1.0; Label:1
Molecule_3092:Nc1ccc(-c2ccc(N)c(O)c2)cc1O; Pred:0.0; Label:1
Molecule_3093:[Cr+2].c1cc[cH-]c1.c1cc[cH-]c1; Pred:0.0; Label:1
Molecule_3094:O=[N+]([O-])C(Cl)(Cl)Cl; Pred:1.0; Label:1
Molecule_3095:CNc1ccc(/N=N/c2ccccc2)cc1; Pred:1.0; Label:1
Molecule_3096:Cc1cc2c(C)c3ccccc3nc2c2ccccc12; Pred:1.0; Label:1
Molecule_3097:COC1=CC(=O)c2c(ncc3c2[nH]c2ccncc23)C1=O; Pred:1.0; Label:1
Molecule_3098:CCNc1cc(O)ccc1C; Pred:0.0; Label:1
Molecule_3099:O=C(O)c1cccc([N+](=O)[O-])c1; Pred:0.0; Label:1
Molecule_3100:c1ccc2c(c1)c1c(c3c4ccccc4c4ccccc4c23)O1; Pred:1.0; Label:1
Molecule_3101:O=[N+]([O-])c1ccc(OC2CO2)cc1; Pred:1.0; Label:1
Molecule_3102:[Cr+3].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12; Pred:1.0; Label:1
Molecule_3103:Oc1ccc2c3cc4ccccc4cc3c3ccccc3c2c1O; Pred:1.0; Label:1
Molecule_3104:Fc1ccc2cccnc2c1; Pred:1.0; Label:1
Molecule_3105:[N-]=[N+]=N[C@H](c1ccccc1)[C@H](O)CO; Pred:1.0; Label:1
Molecule_3106:Cc1cc(=O)oc2c3c(ccc12)C1(C)OOC1(C)O3; Pred:1.0; Label:1
Molecule_3107:C=C(C=O)CCCC; Pred:1.0; Label:1
Molecule_3108:OC1C=C2c3cc4ccccc4cc3-c3cccc(c32)C1O; Pred:1.0; Label:1
Molecule_3109:c1ccc(Cc2ccc(OCC3CO3)cc2)cc1; Pred:1.0; Label:1
Molecule_3110:[N-]=[N+]=Nc1nc2ccccc2[nH]1; Pred:1.0; Label:1
Molecule_3111:Cc1nc2ccc3c(nc(N)n3C)c2nc1C; Pred:1.0; Label:1
Molecule_3112:Cc1cc2ccccc2c2ccc3c(c12)[C@@H]1O[C@@H]1[C@H](O)[C@H]3O; Pred:1.0; Label:1
Molecule_3113:COC1OC1(C)C; Pred:1.0; Label:1
Molecule_3114:CC(=O)Nc1snc2ccc(Cl)cc12; Pred:1.0; Label:1
Molecule_3115:CC(=O)OCc1cocc2c(C=O)ccc1-2; Pred:1.0; Label:1
Molecule_3116:c1ccc([Sb](c2ccccc2)c2ccccc2)cc1; Pred:1.0; Label:1
Molecule_3117:O=[N+]([O-])c1ccccc1CCl; Pred:1.0; Label:1
Molecule_3118:Nc1cccc([N+](=O)[O-])c1; Pred:0.0; Label:1
Molecule_3119:ClCc1cccnc1; Pred:0.0; Label:1
Molecule_3120:COc1ccc2oc3cc(O)cc(O)c3c(=O)c2c1; Pred:1.0; Label:1
Molecule_3121:CNN; Pred:1.0; Label:1
Molecule_3122:CCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1; Pred:1.0; Label:1
Molecule_3123:CC(C)C(=O)/N=c1\sn(C(=O)C(C)C)c2ccc([N+](=O)[O-])cc12; Pred:1.0; Label:1
Molecule_3124:CCCCN(CCC(=O)OC)N=O; Pred:1.0; Label:1
Molecule_3125:C=CCc1ccccc1[Pt]c1ccccc1CC=C; Pred:0.0; Label:1
Molecule_3126:Nc1c(/N=N/c2ccc(-c3ccc(NN=C4C=CC(=O)C=C4)cc3)cc2)c(S(=O)(=O)[O-])cc2c1C(=O)/C(=N/Nc1ccccc1)C(S(=O)(=O)[O-])=C2; Pred:1.0; Label:1
Molecule_3127:Nc1ccc(F)cc1; Pred:0.0; Label:1
Molecule_3128:COc1ccc([N+](=O)[O-])c2c(NCCCN(C)C)c3ccccc3nc12; Pred:1.0; Label:1
Molecule_3129:Cc1ccc2c(c1)nc(N)n2C; Pred:1.0; Label:1
Molecule_3130:Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCc3cnc[nH]3)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1; Pred:1.0; Label:1
Molecule_3131:ClCc1cc2c3ccccc3cc3ccc4cccc1c4c32; Pred:1.0; Label:1
Molecule_3132:Cc1c2c(cc3ccccc13)-c1ccccc1C1OC21; Pred:1.0; Label:1
Molecule_3133:Cc1cccc2c1-c1ccccc1C2C; Pred:1.0; Label:1
Molecule_3134:O=Nc1ccc2ccc3c4ccccc4cc4ccc1c2c43; Pred:1.0; Label:1
Molecule_3135:O=C(O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1; Pred:1.0; Label:1
Molecule_3136:O[C@@H]1C=C[C@H]2O[C@@H]2[C@@H]1O; Pred:1.0; Label:1
Molecule_3137:N[C@@H](CCC(=O)N(CC(=O)O)C(=O)[C@@H](N)CSCCCl)C(=O)O; Pred:1.0; Label:1
Molecule_3138:C[C-](C)[N+](=O)[O-]; Pred:1.0; Label:1
